,CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,hour
99,03/27/2022,1900-01-01 11:00:00,MANHATTAN,10012.0,40.722652,-73.99599,"(40.722652, -73.99599)",,,232       MULBERRY STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4514738,Station Wagon/Sport Utility Vehicle,Sedan,,,,11
100,03/28/2022,1900-01-01 23:50:00,MANHATTAN,10013.0,40.723118,-74.00624,"(40.723118, -74.00624)",VARICK STREET,GRAND STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4514401,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,23
101,03/28/2022,1900-01-01 09:26:00,MANHATTAN,10003.0,40.73003,-73.99109,"(40.73003, -73.99109)",EAST 8 STREET,LAFAYETTE STREET,,1,0,0,0,0,0,1,0,Other Vehicular,Following Too Closely,,,,4514454,Taxi,Bus,,,,9
102,03/21/2022,1900-01-01 19:55:00,MANHATTAN,10002.0,40.72293,-73.98865,"(40.72293, -73.98865)",EAST HOUSTON STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4514816,Station Wagon/Sport Utility Vehicle,,,,,19
103,03/26/2022,1900-01-01 10:15:00,MANHATTAN,10031.0,40.82647,-73.944885,"(40.82647, -73.944885)",,,419       CONVENT AVENUE,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4514727,Sedan,Sedan,,,,10
104,03/28/2022,1900-01-01 13:23:00,MANHATTAN,10016.0,40.748466,-73.97296,"(40.748466, -73.97296)",,,305       EAST 40 STREET,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4514675,Sedan,Sedan,Taxi,,,13
105,03/28/2022,1900-01-01 08:25:00,MANHATTAN,10037.0,40.820435,-73.93623,"(40.820435, -73.93623)",WEST 145 STREET,LENOX AVENUE,,2,1,1,1,0,0,1,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,4514342,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,8
106,03/28/2022,1900-01-01 02:00:00,MANHATTAN,10013.0,40.723118,-74.00624,"(40.723118, -74.00624)",VARICK STREET,GRAND STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4514137,Sedan,,,,,2
107,03/28/2022,1900-01-01 15:31:00,MANHATTAN,10075.0,40.77202,-73.956024,"(40.77202, -73.956024)",EAST 77 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4514382,Box Truck,TANK,,,,15
108,03/28/2022,1900-01-01 08:30:00,MANHATTAN,10016.0,40.743782,-73.97352,"(40.743782, -73.97352)",EAST 34 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4514677,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,8
109,03/24/2022,1900-01-01 13:05:00,MANHATTAN,10017.0,40.753624,-73.96944,"(40.753624, -73.96944)",2 AVENUE,EAST 48 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4514817,Sedan,,,,,13
110,03/28/2022,1900-01-01 03:30:00,MANHATTAN,10003.0,40.727684,-73.98833,"(40.727684, -73.98833)",,,110       2 AVENUE,0,0,0,0,0,0,0,0,Steering Failure,Unspecified,,,,4514008,Taxi,Station Wagon/Sport Utility Vehicle,,,,3
111,03/28/2022,1900-01-01 08:32:00,MANHATTAN,10007.0,40.714863,-74.00628,"(40.714863, -74.00628)",,,56        READE STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4514244,Sedan,,,,,8
112,03/28/2022,1900-01-01 10:03:00,MANHATTAN,10022.0,40.759983,-73.964806,"(40.759983, -73.964806)",EAST 58 STREET,2 AVENUE,,1,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,4514274,Sedan,E-Scooter,,,,10
113,03/28/2022,1900-01-01 09:18:00,MANHATTAN,10016.0,40.74036,-73.97318,"(40.74036, -73.97318)",FDR DRIVE,EAST 30 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4514273,Sedan,,,,,9
114,03/28/2022,1900-01-01 16:00:00,MANHATTAN,10004.0,40.7067,-74.01605,"(40.7067, -74.01605)",WEST STREET,MORRIS STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4514395,Station Wagon/Sport Utility Vehicle,Bus,,,,16
115,03/28/2022,1900-01-01 11:50:00,MANHATTAN,10033.0,40.845432,-73.93658,"(40.845432, -73.93658)",WEST 175 STREET,SAINT NICHOLAS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4514756,Sedan,Box Truck,,,,11
116,03/28/2022,1900-01-01 05:55:00,MANHATTAN,10019.0,40.762672,-73.9821,"(40.762672, -73.9821)",,,811       7 AVENUE,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4514078,E-Scooter,,,,,5
117,03/28/2022,1900-01-01 11:18:00,MANHATTAN,10011.0,40.741055,-73.99786,"(40.741055, -73.99786)",7 AVENUE,WEST 18 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4514256,AMB,Sedan,,,,11
118,03/28/2022,1900-01-01 07:45:00,MANHATTAN,10169.0,40.754677,-73.975815,"(40.754677, -73.975815)",EAST 46 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4514469,Station Wagon/Sport Utility Vehicle,,,,,7
119,02/19/2022,1900-01-01 12:30:00,MANHATTAN,10002.0,40.713253,-73.97759,"(40.713253, -73.97759)",FDR DRIVE,GRAND STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4503959,Sedan,Sedan,,,,12
120,02/19/2022,1900-01-01 15:42:00,MANHATTAN,10019.0,40.76434,-73.98834,"(40.76434, -73.98834)",,,765       9 AVENUE,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4504055,Sedan,Station Wagon/Sport Utility Vehicle,,,,15
121,02/19/2022,1900-01-01 00:24:00,MANHATTAN,10022.0,40.7606,-73.964325,"(40.7606, -73.964325)",2 AVENUE,EAST 59 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4503945,Station Wagon/Sport Utility Vehicle,Taxi,,,,0
122,02/19/2022,1900-01-01 16:25:00,MANHATTAN,10013.0,40.716408,-74.00001,"(40.716408, -74.00001)",,,77        BAXTER STREET,0,0,0,0,0,0,0,0,Obstruction/Debris,Unspecified,,,,4504148,Van,Sedan,,,,16
123,03/28/2022,1900-01-01 00:35:00,MANHATTAN,10016.0,40.74036,-73.97318,"(40.74036, -73.97318)",FDR DRIVE,EAST 30 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4514271,Station Wagon/Sport Utility Vehicle,Sedan,,,,0
124,02/19/2022,1900-01-01 01:43:00,MANHATTAN,10128.0,40.783566,-73.947586,"(40.783566, -73.947586)",2 AVENUE,EAST 95 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,4504364,Taxi,Pick-up Truck,Sedan,,,1
125,03/28/2022,1900-01-01 15:45:00,MANHATTAN,10009.0,40.73378,-73.98065,"(40.73378, -73.98065)",1 AVENUE,EAST 18 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Turning Improperly,,,,4514754,Sedan,E-Scooter,,,,15
126,03/28/2022,1900-01-01 23:15:00,MANHATTAN,10037.0,40.811234,-73.934,"(40.811234, -73.934)",,,60        EAST 135 STREET,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,Unspecified,4514453,3-Door,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,23
127,03/28/2022,1900-01-01 23:15:00,MANHATTAN,10128.0,40.784245,-73.9471,"(40.784245, -73.9471)",2 AVENUE,EAST 96 STREET,,1,0,0,0,0,0,1,0,Driver Inexperience,Unspecified,Unspecified,,,4514379,AMBULANCE,Sedan,Sedan,,,23
128,03/28/2022,1900-01-01 11:05:00,MANHATTAN,10012.0,40.72521,-73.99586,"(40.72521, -73.99586)",EAST HOUSTON STREET,CROSBY STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4514384,Sedan,Sedan,,,,11
129,04/22/2022,1900-01-01 01:39:00,MANHATTAN,10031.0,0.0,0.0,"(0.0, 0.0)",WEST 145 STREET,AMSTERDAM AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4522307,Taxi,Bike,,,,1
130,04/23/2022,1900-01-01 00:11:00,MANHATTAN,10013.0,40.722656,-74.003555,"(40.722656, -74.003555)",,,344       WEST BROADWAY,0,0,0,0,0,0,0,0,View Obstructed/Limited,Driver Inattention/Distraction,,,,4522118,Sedan,Bike,,,,0
131,07/12/2022,1900-01-01 08:57:00,MANHATTAN,10014.0,40.727947,-74.00315,"(40.727947, -74.00315)",,,227       AVENUE OF THE AMERICAS,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4545565,Sedan,,,,,8
132,07/12/2022,1900-01-01 13:16:00,MANHATTAN,10029.0,40.791138,-73.93898,"(40.791138, -73.93898)",,,2109      1 AVENUE,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4545784,Dump,Box Truck,,,,13
133,06/29/2022,1900-01-01 20:30:00,MANHATTAN,10009.0,,,,,,282       1 AVENUE,1,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,4543017,E-Scooter,Sedan,,,,20
134,06/29/2022,1900-01-01 18:08:00,MANHATTAN,10112.0,40.758736,-73.97961,"(40.758736, -73.97961)",,,49        WEST 49 STREET,1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,,,,4542053,Sedan,E-Bike,,,,18
135,06/30/2022,1900-01-01 13:50:00,MANHATTAN,10013.0,40.723248,-74.00497,"(40.723248, -74.00497)",,,101       AVENUE OF THE AMERICAS,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4542466,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,13
136,06/29/2022,1900-01-01 00:00:00,MANHATTAN,10037.0,40.81404,-73.9367,"(40.81404, -73.9367)",WEST 137 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4541642,Sedan,Ambulance,,,,0
137,06/15/2022,1900-01-01 21:09:00,MANHATTAN,10030.0,40.821476,-73.942894,"(40.821476, -73.942894)",,,2680      8 AVENUE,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4542471,Station Wagon/Sport Utility Vehicle,,,,,21
138,06/29/2022,1900-01-01 00:30:00,MANHATTAN,10035.0,40.80142,-73.93446,"(40.80142, -73.93446)",EAST 123 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4541752,Taxi,,,,,0
139,07/01/2022,1900-01-01 23:16:00,MANHATTAN,10032.0,40.836555,-73.94306,"(40.836555, -73.94306)",BROADWAY,WEST 161 STREET,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,,,,4542944,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,23
140,06/27/2022,1900-01-01 06:40:00,MANHATTAN,10032.0,40.83806,-73.94665,"(40.83806, -73.94665)",RIVERSIDE DRIVE,WEST 161 STREET,,2,0,0,0,0,0,2,0,Turning Improperly,Unspecified,,,,4543105,Sedan,Sedan,,,,6
141,06/29/2022,1900-01-01 00:20:00,MANHATTAN,10013.0,40.721027,-74.00489,"(40.721027, -74.00489)",,,283       WEST BROADWAY,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4541831,Sedan,Box Truck,,,,0
142,06/29/2022,1900-01-01 00:16:00,MANHATTAN,10005.0,40.708797,-74.01086,"(40.708797, -74.01086)",BROADWAY,CEDAR STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4541834,Taxi,,,,,0
143,06/29/2022,1900-01-01 22:30:00,MANHATTAN,10017.0,40.751633,-73.972466,"(40.751633, -73.972466)",,,245       EAST 44 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4541956,Station Wagon/Sport Utility Vehicle,,,,,22
144,05/31/2022,1900-01-01 09:45:00,MANHATTAN,10035.0,40.80478,-73.936325,"(40.80478, -73.936325)",,,158       EAST 126 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4543051,Station Wagon/Sport Utility Vehicle,,,,,9
145,06/30/2022,1900-01-01 07:26:00,MANHATTAN,10007.0,40.71394,-74.01233,"(40.71394, -74.01233)",WASHINGTON STREET,BARCLAY STREET,,0,0,0,0,0,0,0,0,Glare,,,,,4542099,Station Wagon/Sport Utility Vehicle,,,,,7
146,06/30/2022,1900-01-01 09:00:00,MANHATTAN,10022.0,40.761234,-73.96389,"(40.761234, -73.96389)",2 AVENUE,EAST 60 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4542187,Taxi,,,,,9
147,06/21/2022,1900-01-01 09:20:00,MANHATTAN,10027.0,40.81795,-73.95664,"(40.81795, -73.95664)",,,3270      BROADWAY,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4542827,Sedan,,,,,9
148,04/24/2022,1900-01-01 04:31:00,MANHATTAN,10034.0,40.86369,-73.91707,"(40.86369, -73.91707)",WEST 207 STREET,9 AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Following Too Closely,,,,4521625,Station Wagon/Sport Utility Vehicle,Sedan,,,,4
149,06/30/2022,1900-01-01 09:46:00,MANHATTAN,10029.0,40.787117,-73.94793,"(40.787117, -73.94793)",EAST 99 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,4542180,Station Wagon/Sport Utility Vehicle,Bus,,,,9
150,06/30/2022,1900-01-01 21:41:00,MANHATTAN,10029.0,40.796005,-73.93542,"(40.796005, -73.93542)",EAST 116 STREET,1 AVENUE,,1,0,0,0,0,0,1,0,Unsafe Speed,Unsafe Speed,,,,4543055,Sedan,MOPED,,,,21
151,06/30/2022,1900-01-01 17:00:00,MANHATTAN,10012.0,40.72179,-73.99986,"(40.72179, -73.99986)",BROADWAY,BROOME STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4542495,Sedan,Sedan,,,,17
152,07/01/2022,1900-01-01 10:22:00,MANHATTAN,10021.0,40.76789,-73.95835,"(40.76789, -73.95835)",,,310       EAST 71 STREET,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,,,4543087,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,10
153,06/30/2022,1900-01-01 16:04:00,MANHATTAN,10030.0,40.820328,-73.94191,"(40.820328, -73.94191)",,,233       WEST 142 STREET,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4542472,Sedan,,,,,16
154,06/30/2022,1900-01-01 13:00:00,MANHATTAN,10003.0,40.72493,-73.99035,"(40.72493, -73.99035)",2 AVENUE,EAST 2 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4542774,Box Truck,Bus,,,,13
155,04/24/2022,1900-01-01 08:40:00,MANHATTAN,10035.0,0.0,0.0,"(0.0, 0.0)",EAST 119 STREET,LEXINGTON AVENUE,,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4521985,E-Scooter,SKATBOARD,,,,8
156,04/24/2022,1900-01-01 13:00:00,MANHATTAN,10010.0,40.73873,-73.98496,"(40.73873, -73.98496)",,,133       EAST 22 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4522146,Station Wagon/Sport Utility Vehicle,,,,,13
157,03/25/2022,1900-01-01 23:45:00,MANHATTAN,10010.0,40.73555,-73.979355,"(40.73555, -73.979355)",1 AVENUE,EAST 21 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4515133,Sedan,,,,,23
158,03/18/2022,1900-01-01 15:39:00,MANHATTAN,10033.0,40.846153,-73.932335,"(40.846153, -73.932335)",WEST 178 STREET,AMSTERDAM AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4514968,Bus,Sedan,,,,15
159,03/29/2022,1900-01-01 17:28:00,MANHATTAN,10032.0,40.83866,-73.94224,"(40.83866, -73.94224)",,,615       WEST 164 STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4514757,Sedan,Sedan,,,,17
160,03/26/2022,1900-01-01 19:00:00,MANHATTAN,10026.0,40.805267,-73.95336,"(40.805267, -73.95336)",,,264       WEST 118 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4515055,Sedan,,,,,19
161,03/29/2022,1900-01-01 21:21:00,MANHATTAN,10001.0,40.748512,-73.98872,"(40.748512, -73.98872)",WEST 32 STREET,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4514910,Taxi,Taxi,,,,21
162,03/29/2022,1900-01-01 18:53:00,MANHATTAN,10027.0,40.810993,-73.95429,"(40.810993, -73.95429)",HANCOCK PLACE,WEST 125 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4514943,Bike,Station Wagon/Sport Utility Vehicle,,,,18
163,03/14/2022,1900-01-01 11:18:00,MANHATTAN,10040.0,40.86357,-73.92602,"(40.86357, -73.92602)",DYCKMAN STREET,SHERMAN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4515073,Box Truck,Pick-up Truck,,,,11
164,03/29/2022,1900-01-01 16:20:00,MANHATTAN,10022.0,40.762287,-73.972374,"(40.762287, -73.972374)",EAST 57 STREET,MADISON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,4514684,Station Wagon/Sport Utility Vehicle,,,,,16
165,03/29/2022,1900-01-01 12:05:00,MANHATTAN,10021.0,40.76521,-73.953896,"(40.76521, -73.953896)",,,535       EAST 70 STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4514661,Sedan,Sedan,,,,12
166,03/26/2022,1900-01-01 05:50:00,MANHATTAN,10026.0,40.80587,-73.95281,"(40.80587, -73.95281)",SAINT NICHOLAS AVENUE,WEST 119 STREET,,1,0,0,0,0,0,0,0,Pavement Defective,,,,,4515054,E-Scooter,,,,,5
167,03/29/2022,1900-01-01 18:00:00,MANHATTAN,10013.0,40.71532,-73.99765,"(40.71532, -73.99765)",,,55A       BAYARD STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4514806,Sedan,,,,,18
168,03/29/2022,1900-01-01 13:26:00,MANHATTAN,10018.0,40.756207,-73.99136,"(40.756207, -73.99136)",,,310       WEST 40 STREET,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,,,4514828,Taxi,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,13
169,03/29/2022,1900-01-01 14:45:00,MANHATTAN,10075.0,40.77631,-73.96423,"(40.77631, -73.96423)",5 AVENUE,EAST 78 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4514664,Taxi,Taxi,,,,14
170,03/29/2022,1900-01-01 23:15:00,MANHATTAN,10035.0,40.79706,-73.935844,"(40.79706, -73.935844)",,,336       EAST 117 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4514778,Station Wagon/Sport Utility Vehicle,,,,,23
171,03/29/2022,1900-01-01 14:54:00,MANHATTAN,10013.0,40.718098,-74.004974,"(40.718098, -74.004974)",,,91        FRANKLIN STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4514581,Sedan,,,,,14
172,03/29/2022,1900-01-01 14:17:00,MANHATTAN,10035.0,40.801487,-73.936554,"(40.801487, -73.936554)",,,221       EAST 122 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4514547,Station Wagon/Sport Utility Vehicle,,,,,14
173,09/06/2022,1900-01-01 09:03:00,MANHATTAN,10011.0,40.739826,-74.00054,"(40.739826, -74.00054)",,,247       WEST 15 STREET,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4562123,Sedan,Sedan,,,,9
174,03/29/2022,1900-01-01 11:50:00,MANHATTAN,10011.0,40.73988,-73.99872,"(40.73988, -73.99872)",7 AVENUE,WEST 16 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4514572,Bus,Sedan,,,,11
175,03/29/2022,1900-01-01 11:40:00,MANHATTAN,10001.0,40.749733,-73.99354,"(40.749733, -73.99354)",,,254       WEST 31 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4514519,Taxi,Garbage or Refuse,,,,11
176,03/29/2022,1900-01-01 01:31:00,MANHATTAN,10032.0,40.835686,-73.94102,"(40.835686, -73.94102)",,,518       WEST 161 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4514769,Van,Sedan,,,,1
177,03/26/2022,1900-01-01 20:00:00,MANHATTAN,10027.0,40.810104,-73.948975,"(40.810104, -73.948975)",,,230       WEST 126 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4515056,Sedan,Sedan,,,,20
178,03/29/2022,1900-01-01 09:55:00,MANHATTAN,10034.0,40.867363,-73.92211,"(40.867363, -73.92211)",,,4910      BROADWAY,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4515077,Sedan,Box Truck,,,,9
179,03/28/2022,1900-01-01 16:15:00,MANHATTAN,10128.0,40.78169,-73.94897,"(40.78169, -73.94897)",EAST 92 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4515227,Bus,Sedan,,,,16
180,03/29/2022,1900-01-01 01:03:00,MANHATTAN,10031.0,40.82523,-73.94761,"(40.82523, -73.94761)",WEST 145 STREET,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4515043,commercial,Sedan,,,,1
181,02/19/2022,1900-01-01 12:27:00,MANHATTAN,10027.0,40.809303,-73.94507,"(40.809303, -73.94507)",,,103       WEST 127 STREET,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,4514991,Van,,,,,12
182,03/29/2022,1900-01-01 16:12:00,MANHATTAN,10017.0,40.753,-73.969894,"(40.753, -73.969894)",2 AVENUE,EAST 47 STREET,,1,0,1,0,0,0,0,0,Alcohol Involvement,,,,,4514671,Station Wagon/Sport Utility Vehicle,,,,,16
183,06/30/2022,1900-01-01 17:55:00,MANHATTAN,10022.0,40.758537,-73.97721,"(40.758537, -73.97721)",5 AVENUE,EAST 50 STREET,,1,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,,,,4542411,Station Wagon/Sport Utility Vehicle,Bike,,,,17
184,06/30/2022,1900-01-01 11:45:00,MANHATTAN,10021.0,40.77012,-73.95741,"(40.77012, -73.95741)",2 AVENUE,EAST 74 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4542345,Sedan,Moped,,,,11
185,07/01/2022,1900-01-01 16:16:00,MANHATTAN,10035.0,40.801918,-73.94344,"(40.801918, -73.94344)",MADISON AVENUE,EAST 119 STREET,,1,0,0,0,0,0,1,0,Other Vehicular,Backing Unsafely,,,,4543060,Sedan,Sedan,,,,16
186,06/16/2022,1900-01-01 09:00:00,MANHATTAN,10028.0,40.776867,-73.955414,"(40.776867, -73.955414)",3 AVENUE,EAST 83 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4543094,Tractor Truck Gasoline,Sedan,,,,9
187,07/01/2022,1900-01-01 18:45:00,MANHATTAN,10032.0,40.84394,-73.93903,"(40.84394, -73.93903)",WEST 172 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4542943,Motorcycle,Sedan,,,,18
188,06/30/2022,1900-01-01 14:00:00,MANHATTAN,10035.0,40.799713,-73.938156,"(40.799713, -73.938156)",,,207       EAST 119 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4543054,Pick-up Truck,Concrete Mixer,,,,14
189,06/30/2022,1900-01-01 17:35:00,MANHATTAN,10016.0,40.74217,-73.9828,"(40.74217, -73.9828)",,,101       LEXINGTON AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4542963,Station Wagon/Sport Utility Vehicle,Bus,,,,17
190,06/29/2022,1900-01-01 18:19:00,MANHATTAN,10007.0,40.715237,-74.01339,"(40.715237, -74.01339)",WEST STREET,MURRAY STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4542029,Sedan,,,,,18
191,06/30/2022,1900-01-01 15:10:00,MANHATTAN,10002.0,40.718002,-73.98659,"(40.718002, -73.98659)",DELANCEY STREET,SUFFOLK STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4542339,Sedan,Chassis Cab,,,,15
192,07/01/2022,1900-01-01 15:24:00,MANHATTAN,10029.0,40.788692,-73.93787,"(40.788692, -73.93787)",FDR DRIVE,EAST 106 STREET,,3,0,0,0,0,0,3,0,Following Too Closely,Unspecified,,,,4542647,Sedan,Sedan,,,,15
193,06/29/2022,1900-01-01 17:30:00,MANHATTAN,10016.0,40.745113,-73.98067,"(40.745113, -73.98067)",EAST 32 STREET,LEXINGTON AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4542313,Taxi,Bike,,,,17
194,06/29/2022,1900-01-01 01:45:00,MANHATTAN,10022.0,40.76253,-73.966995,"(40.76253, -73.966995)",,,166       EAST 60 STREET,0,0,0,0,0,0,0,0,Oversized Vehicle,Driver Inattention/Distraction,,,,4541718,Bulk Agriculture,Sedan,,,,1
195,06/29/2022,1900-01-01 11:42:00,MANHATTAN,10001.0,40.749405,-73.99658,"(40.749405, -73.99658)",,,321       WEST 29 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4542215,Sedan,Pick-up Truck,,,,11
196,07/01/2022,1900-01-01 07:45:00,MANHATTAN,10027.0,40.8203,-73.95967,"(40.8203, -73.95967)",MARGINAL STREET,WEST 133 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4542831,Sedan,Sedan,,,,7
197,06/29/2022,1900-01-01 09:10:00,MANHATTAN,10033.0,40.847683,-73.94221,"(40.847683, -73.94221)",HAVEN AVENUE,WEST 176 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4542116,Sedan,,,,,9
